,Unnamed: 0,Price,Serviced,Newly Built,Furnished,Bedrooms,Bathrooms,Toilets,Duplex,Terraced,Detached,Penthouse,Apartment,House,State,Area,Microlocation,Area Dummy,location_append,Price Standard,Longitude,Latitude
2421,2421,3500000,0,1,0,5,7,7,1,0,1,0,0,1,Lagos,Lekki,Orchid Hotel Road After 2nd Toll Lekki Lekki Phase 2,,"Lekki, Lagos",-0.1545338190608958,3.811528889589191,6.463467417995378
2422,2422,1500000,1,0,0,4,4,5,1,0,1,0,0,1,Lagos,Ajah,Ilaje,,"Ajah, Lagos",-1.0701146840263096,3.5659176270003927,6.4616185490531635
2423,2423,2500000,0,1,0,4,5,5,0,0,1,0,0,1,Lagos,Lekki,"Ikota Villa Estate, Lekki Lagos Ikota",,"Lekki, Lagos",-0.6123242515436027,3.811528889589191,6.463467417995378
2424,2424,2500000,0,0,0,4,6,6,1,0,1,0,0,1,Lagos,Lekki,Well Secured Location Of Lekki Phase 1 Lekki Phase 1,,"Lekki, Lagos",-0.6123242515436027,3.811528889589191,6.463467417995378
2425,2425,3500000,0,1,0,4,6,6,1,0,1,0,0,1,Lagos,Lekki,Ikota Gra Ikota,,"Lekki, Lagos",-0.1545338190608958,3.811528889589191,6.463467417995378
2426,2426,5500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,,"Lekki, Lagos",0.761047045904518,3.811528889589191,6.463467417995378
2427,2427,3500000,0,1,0,5,7,7,1,0,1,0,0,1,Lagos,Lekki,"Serene And Secured Bera Estate, Chevron Chevron",,"Lekki, Lagos",-0.1545338190608958,3.811528889589191,6.463467417995378
2428,2428,1400000,0,0,0,2,2,3,1,0,1,0,0,1,Lagos,Lekki,Ikota,,"Lekki, Lagos",-1.1158937272745804,3.811528889589191,6.463467417995378
2429,2429,4500000,0,1,0,4,5,5,1,0,1,0,0,1,Lagos,Lekki,"Gbangbala Street, Ikate Chisco Lekki. Ikate",,"Lekki, Lagos",0.3032566134218111,3.811528889589191,6.463467417995378
2430,2430,6000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,,"Lekki, Lagos",0.9899422621458714,3.811528889589191,6.463467417995378
2431,2431,5000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,,"Lekki, Lagos",0.5321518296631645,3.811528889589191,6.463467417995378
2432,2432,3500000,0,1,0,4,6,6,1,0,1,0,0,1,Lagos,Lekki,Chevron Alternative Route Chevron,,"Lekki, Lagos",-0.1545338190608958,3.811528889589191,6.463467417995378
2433,2433,5000000,0,1,0,5,5,6,1,0,1,0,0,1,Lagos,Ojodu,Omole Phase 2 Omole Phase 2,,"Ojodu, Lagos",0.5321518296631645,3.3632243589774644,6.6409227554929595
2434,2434,5000000,0,1,1,5,6,6,1,0,1,0,0,1,Lagos,Ojodu,Omole Phase 2,,"Ojodu, Lagos",0.5321518296631645,3.3632243589774644,6.6409227554929595
2435,2435,1500000,0,0,0,3,0,0,1,0,1,0,0,1,Lagos,Ojodu,Isheri Magodo Berger,,"Ojodu, Lagos",-1.0701146840263096,3.3632243589774644,6.6409227554929595
2436,2436,600000,0,0,0,3,0,0,0,0,1,0,0,1,Lagos,Igando,"Alake Ikotun Idimu Road, Ikotun Ikotun",,"Igando, Lagos",-1.4821260732607457,3.2485725212539,6.551230116459837
2437,2437,5000000,0,1,0,5,5,6,1,0,1,0,0,1,Lagos,Ojodu,Omole Ph2 Estate Off Otedola Estate Via Berger Isheri. Omole Phase 2,,"Ojodu, Lagos",0.5321518296631645,3.3632243589774644,6.6409227554929595
2438,2438,2500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Ikosi,Magodo Ph1 Estate Isheri Via Berger. Kosofe Kosofe,,"Ikosi, Lagos",-0.6123242515436027,3.389720888936946,6.620907794451843
2439,2439,2500000,0,0,0,6,5,5,1,0,1,0,0,1,Lagos,Alimosho,... Akowonjo,,"Alimosho, Lagos",-0.6123242515436027,3.261132471065761,6.540357042954054
2440,2440,6500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Ikoyi,Dolphin Estate,,"Ikoyi, Lagos",1.218837478387225,3.4223636811624742,6.4547194487926385
2441,2441,2500000,0,0,1,4,5,5,1,0,1,0,0,1,Lagos,Ojodu,James Ajayi Isheri Magodo Gra Phase 1,,"Ojodu, Lagos",-0.6123242515436027,3.3632243589774644,6.6409227554929595
2442,2442,2000000,0,0,0,3,3,4,1,0,1,0,0,1,Lagos,Surulere,"Off Adelabu Road, Surulere Adelabu",,"Surulere, Lagos",-0.8412194677849562,3.3471474574728135,6.49532281309866
2443,2443,5000000,0,0,1,4,5,5,1,0,1,0,0,1,Lagos,Ikosi,Magodo Gra Phase 2 Kosofe,,"Ikosi, Lagos",0.5321518296631645,3.389720888936946,6.620907794451843
2444,2444,1200000,0,0,0,4,0,0,1,0,1,0,0,1,Lagos,Ajah, Ilaje,,"Ajah, Lagos",-1.2074518137711217,3.5659176270003927,6.4616185490531635
2445,2445,3000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Ojodu,Omole Phase 1,,"Ojodu, Lagos",-0.38342903530224925,3.3632243589774644,6.6409227554929595
2446,2446,2000000,0,1,1,3,2,3,1,0,1,0,0,1,Lagos,Surulere,"Off Adekunle Kuye, Ikenne Street. Kilo Marsha",,"Surulere, Lagos",-0.8412194677849562,3.3471474574728135,6.49532281309866
2447,2447,1500000,0,0,0,3,0,0,0,0,1,0,0,1,Lagos,Ajah, Abraham Adesanya Estate,,"Ajah, Lagos",-1.0701146840263096,3.5659176270003927,6.4616185490531635
2448,2448,900000,0,0,1,2,3,3,1,0,1,0,0,1,Lagos,Ojodu,Magodo Gra Phase 1,,"Ojodu, Lagos",-1.3447889435159337,3.3632243589774644,6.6409227554929595
2449,2449,2500000,0,0,1,4,5,5,1,0,1,0,0,1,Lagos,Ojodu,Magodo Gra Magodo Gra Phase 1,,"Ojodu, Lagos",-0.6123242515436027,3.3632243589774644,6.6409227554929595
2450,2450,1500000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Ojodu,Magodo Magodo Gra Phase 1,,"Ojodu, Lagos",-1.0701146840263096,3.3632243589774644,6.6409227554929595
2451,2451,10000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Victoria Island,Oniru Oniru Victoria,,"Victoria Island, Lagos",2.821103992076699,3.44001490107383,6.428345382914202
2452,2452,7000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Victoria Island,"Oniru, Victoria Island (vi), Lagos Oniru Victoria",,"Victoria Island, Lagos",1.4477326946285782,3.44001490107383,6.428345382914202
2453,2453,7500000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1 Lekki Phase 1,,"Lekki, Lagos",1.6766279108699318,3.811528889589191,6.463467417995378
2454,2454,2000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Ikota Ikota,,"Lekki, Lagos",-0.8412194677849562,3.811528889589191,6.463467417995378
2455,2455,5000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Osapa Osapa London,,"Lekki, Lagos",0.5321518296631645,3.811528889589191,6.463467417995378
2456,2456,2500000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Ikota,,"Lekki, Lagos",-0.6123242515436027,3.811528889589191,6.463467417995378
2457,2457,600000,0,1,0,1,1,1,1,0,1,0,0,1,Lagos,Lekki,Megamound Estate Ikota,,"Lekki, Lagos",-1.4821260732607457,3.811528889589191,6.463467417995378
2458,2458,8000000,0,0,0,6,6,6,1,0,1,0,0,1,Lagos,Ilupeju,Palmgrove Estate Coker Road,,"Ilupeju, Lagos",1.9055231271112851,3.360563877802181,6.559338876909262
2459,2459,3500000,0,1,0,3,3,4,1,0,1,0,0,1,Lagos,Ikeja,"Akinkundi Crescent, Off Awolowo Way Ikeja Awolowo Way",,"Ikeja, Lagos",-0.1545338190608958,3.3478371646130074,6.58927091785122
2460,2460,7000000,0,1,1,4,4,4,1,0,1,0,0,1,Lagos,Ikeja,Ikeja Gra,,"Ikeja, Lagos",1.4477326946285782,3.3478371646130074,6.58927091785122
2461,2461,7500000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Victoria Island,Oniru Victoria,,"Victoria Island, Lagos",1.6766279108699318,3.44001490107383,6.428345382914202
2462,2462,130000,0,0,1,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,,"Lekki, Lagos",-1.697287576527618,3.811528889589191,6.463467417995378
2463,2463,4000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Victoria Island,Oniru Victoria,,"Victoria Island, Lagos",0.07436139718045764,3.44001490107383,6.428345382914202
2464,2464,750000,0,0,1,3,3,4,0,0,1,0,0,1,Lagos,Gbagada,Josodat Soluyi,,"Gbagada, Lagos",-1.4134575083883398,3.384354402026543,6.559514044678202
2465,2465,550000,0,0,0,1,0,0,1,0,1,0,1,1,Lagos,Lekki,"2, Nicole Balogun Streeet Igbo Efon",,"Lekki, Lagos",-1.5050155948848811,3.811528889589191,6.463467417995378
2466,2466,600000,0,1,0,3,2,2,0,0,1,0,0,1,Lagos,Idimu,Idimu Egbe,,"Idimu, Lagos",-1.4821260732607457,3.256432409397755,6.581200537023392
2467,2467,2000000,0,0,0,3,3,3,1,0,1,0,0,1,Lagos,Ikeja,Oregun Oregun,,"Ikeja, Lagos",-0.8412194677849562,3.3478371646130074,6.58927091785122
2468,2468,3000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Ajah,Sangotedo Sangotedo,,"Ajah, Lagos",-0.38342903530224925,3.5659176270003927,6.4616185490531635
2469,2469,4500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Osapa Osapa London,,"Lekki, Lagos",0.3032566134218111,3.811528889589191,6.463467417995378
2470,2470,6000000,0,1,0,5,5,5,1,0,1,0,0,1,Lagos,Lekki,,,"Lekki, Lagos",0.9899422621458714,3.811528889589191,6.463467417995378
2471,2471,3500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Ikeja,Adeniyi Jones Adeniyi Jones,,"Ikeja, Lagos",-0.1545338190608958,3.3478371646130074,6.58927091785122
2472,2472,350000,0,0,0,2,1,1,0,0,1,0,0,1,Lagos,Alimosho,Egbeda Egbeda,,"Alimosho, Lagos",-1.5965736813814224,3.261132471065761,6.540357042954054
2473,2473,1100000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Victoria Island,Bencom Oniru Victoria,,"Victoria Island, Lagos",-1.2532308570193924,3.44001490107383,6.428345382914202
2474,2474,2700000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Gated And Well Secured Estate Ologolo,,"Lekki, Lagos",-0.5207661650470613,3.811528889589191,6.463467417995378
2475,2475,5600000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Ikate Elegushi Ikate,,"Lekki, Lagos",0.8068260891527886,3.811528889589191,6.463467417995378
2476,2476,2700000,0,0,0,3,3,4,1,0,1,0,0,1,Lagos,Maryland,"Estate, Behind Maryland Shopping Mall",,"Maryland, Lagos",-0.5207661650470613,3.3687836603272276,6.5763437989010685
2477,2477,4000000,0,1,1,5,6,6,1,0,1,0,0,1,Lagos,Ikeja,Adekunle Villa Off Adeniyi Jones Adeniyi Jones,,"Ikeja, Lagos",0.07436139718045764,3.3478371646130074,6.58927091785122
2478,2478,500000,0,1,0,3,3,3,0,0,1,0,0,1,Lagos,Ipaja,Baruwa,,"Ipaja, Lagos",-1.5279051165090165,3.2642215647201738,6.611282332780553
2479,2479,1000000,0,0,0,4,0,0,1,0,1,0,0,1,Lagos,Idimu,"Off Liasu Road, Mallas Bus Stop Idimu Egbe",,"Idimu, Lagos",-1.299009900267663,3.256432409397755,6.581200537023392
2480,2480,5000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,,"Lekki, Lagos",0.5321518296631645,3.811528889589191,6.463467417995378
2481,2481,1500000,0,0,0,5,5,5,1,0,1,0,0,1,Lagos,Isolo,Ajao Estate Isolo. Lagos Mainland Ajao Estate,,"Isolo, Lagos",-1.0701146840263096,3.3222542884880073,6.537511506689676
2482,2482,5000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,,"Lekki, Lagos",0.5321518296631645,3.811528889589191,6.463467417995378
2483,2483,2500000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Isolo,Ajao Estate Isolo. Lagos Mainland Ajao Estate,,"Isolo, Lagos",-0.6123242515436027,3.3222542884880073,6.537511506689676
2484,2484,4000000,0,1,0,4,5,5,1,0,1,0,0,1,Lagos,Lekki,In A Well Secured Estate Ikota,,"Lekki, Lagos",0.07436139718045764,3.811528889589191,6.463467417995378
2485,2485,3500000,0,1,0,4,5,5,1,0,1,0,0,1,Lagos,Lekki,... Ikota,,"Lekki, Lagos",-0.1545338190608958,3.811528889589191,6.463467417995378
2486,2486,3000000,0,1,0,5,5,5,1,0,1,0,0,1,Lagos,Isolo,Isolo,,"Isolo, Lagos",-0.38342903530224925,3.3222542884880073,6.537511506689676
2487,2487,3000000,0,0,0,5,5,5,1,0,1,0,0,1,Lagos,Ajah,Ajah,,"Ajah, Lagos",-0.38342903530224925,3.5659176270003927,6.4616185490531635
2488,2488,5500000,0,0,0,5,4,5,1,0,1,0,0,1,Lagos,Ikeja,Sunday Adigun/ Keffi Street Alausa,,"Ikeja, Lagos",0.761047045904518,3.3478371646130074,6.58927091785122
2489,2489,1400000,0,0,0,4,4,4,1,0,1,0,0,1,Lagos,Surulere,Aguda,,"Surulere, Lagos",-1.1158937272745804,3.3471474574728135,6.49532281309866
2490,2490,1500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Ikeja,"Oshorun Estate, Opic, Isheri North Content From Nigeria Property Centre Read More At: Https://nigeriapropertycentre.com/for Rent/houses/detached Duplexes/lagos/isheri North/opic/591137 Top Notch And Newly Built 4 Bedroom Duplex",,"Ikeja, Lagos",-1.0701146840263096,3.3478371646130074,6.58927091785122
2491,2491,4000000,0,0,0,5,4,4,1,0,1,0,0,1,Lagos,Surulere,Ogunlana Ogunlana,,"Surulere, Lagos",0.07436139718045764,3.3471474574728135,6.49532281309866
2492,2492,4000000,0,0,1,5,5,6,1,0,1,0,0,1,Lagos,Lekki,"Gbenge Ademulegun Close, Chevy View Estate Lekki Chevron",,"Lekki, Lagos",0.07436139718045764,3.811528889589191,6.463467417995378
2493,2493,4000000,0,0,1,5,5,6,1,0,1,0,0,1,Lagos,Lekki,"Aniash Street, Chevy View Estate, Lekki Chevron",,"Lekki, Lagos",0.07436139718045764,3.811528889589191,6.463467417995378
2494,2494,10000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Ikoyi,Ikoyi Osborne Foreshore Estate,,"Ikoyi, Lagos",2.821103992076699,3.4223636811624742,6.4547194487926385
2495,2495,2500000,0,0,0,4,4,4,1,0,1,0,0,1,Lagos,Ketu,"Oko Filling, Gra, Magodo",,"Ketu, Lagos",-0.6123242515436027,3.400002166170436,6.591357679141066
2496,2496,4500000,0,1,0,4,4,4,1,0,1,0,0,1,Lagos,Lekki,... Chevron,,"Lekki, Lagos",0.3032566134218111,3.811528889589191,6.463467417995378
2497,2497,5000000,0,1,1,5,6,6,1,0,1,0,0,1,Lagos,Lekki,6th Avenue Eletu Osapa London Osapa London,,"Lekki, Lagos",0.5321518296631645,3.811528889589191,6.463467417995378
2498,2498,2500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Behind Elevation Church Ilasan,,"Lekki, Lagos",-0.6123242515436027,3.811528889589191,6.463467417995378
2499,2499,3500000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Ikeja,Adeniyi Adeniyi Jones,,"Ikeja, Lagos",-0.1545338190608958,3.3478371646130074,6.58927091785122
2500,2500,2700000,0,0,0,4,0,0,1,0,1,0,0,1,Lagos,Ogudu,Gra Ogudu Gra,,"Ogudu, Lagos",-0.5207661650470613,3.3892404021287557,6.577188279775259
2501,2501,4500000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Gated And Secured Area Off Freedom Way Lekki Phase 1,,"Lekki, Lagos",0.3032566134218111,3.811528889589191,6.463467417995378
2502,2502,5000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,"Lekki Right Side By Elf Bus Stop, Lekki Phase 1",,"Lekki, Lagos",0.5321518296631645,3.811528889589191,6.463467417995378
2503,2503,5000000,0,1,1,5,5,5,1,0,1,0,0,1,Lagos,Lekki,Horizon 2 Lekki Gardens Ikate Lagos Ikate,,"Lekki, Lagos",0.5321518296631645,3.811528889589191,6.463467417995378
2504,2504,2500000,0,1,0,3,3,3,1,0,1,0,0,1,Lagos,Ojodu,... Isheri North,,"Ojodu, Lagos",-0.6123242515436027,3.3632243589774644,6.6409227554929595
2505,2505,3000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lafiaji Lekki Phase 1,,"Lekki, Lagos",-0.38342903530224925,3.811528889589191,6.463467417995378
2506,2506,2200000,0,0,0,4,0,0,1,0,1,0,0,1,Lagos,Lekki,"Myca7 Court Metro Homes,",,"Lekki, Lagos",-0.7496613812884148,3.811528889589191,6.463467417995378
2507,2507,3000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,"Lafiaji,",,"Lekki, Lagos",-0.38342903530224925,3.811528889589191,6.463467417995378
2508,2508,2000000,0,0,0,4,4,4,1,0,1,0,0,1,Lagos,Yaba,.. Alagomeji,,"Yaba, Lagos",-0.8412194677849562,3.3870802913397373,6.507822008056753
2509,2509,2800000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Ajah,"Crown Estate, Sangotedo Sangotedo",,"Ajah, Lagos",-0.4749871217987906,3.5659176270003927,6.4616185490531635
2510,2510,4500000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,"Kazeem Eletu Way Osapa London, Osapa London",,"Lekki, Lagos",0.3032566134218111,3.811528889589191,6.463467417995378
2511,2511,4200000,1,1,0,4,4,4,1,0,1,0,0,1,Lagos,Lekki,"Second Lekki Toll Gate, Orchid Lekki Phase 2",,"Lekki, Lagos",0.16591948367699902,3.811528889589191,6.463467417995378
2512,2512,10000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1 Lekki Phase 1,,"Lekki, Lagos",2.821103992076699,3.811528889589191,6.463467417995378
2513,2513,1800000,0,0,0,3,3,4,0,0,1,0,0,1,Lagos,Ajah,Thomas Thomas Estate,,"Ajah, Lagos",-0.9327775542814976,3.5659176270003927,6.4616185490531635
2514,2514,1700000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Ajah,Mobile Road Ilaje,,"Ajah, Lagos",-0.9785565975297682,3.5659176270003927,6.4616185490531635
2515,2515,2000000,0,1,0,3,3,3,1,0,1,0,0,1,Lagos,Ikeja,Maryland,,"Ikeja, Lagos",-0.8412194677849562,3.3478371646130074,6.58927091785122
2516,2516,500000,0,0,0,3,2,3,0,0,1,0,0,1,Lagos,Ogba,"Gentile Garden Estate (behind Kayfarm Estate), Obawole Ifako Ogba",,"Ogba, Lagos",-1.5279051165090165,3.3404654369033966,6.618066697286817
2517,2517,5500000,1,0,1,5,5,7,1,0,1,0,0,1,Lagos,Ikeja,Adeniyi Jones,,"Ikeja, Lagos",0.761047045904518,3.3478371646130074,6.58927091785122
2518,2518,1700000,0,1,0,4,5,5,1,0,1,0,0,1,Lagos,Ajah,"Mobil Road, Ilaje, Ajah Lagos Ilaje",,"Ajah, Lagos",-0.9785565975297682,3.5659176270003927,6.4616185490531635
2519,2519,3500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Maryland,Anthony,,"Maryland, Lagos",-0.1545338190608958,3.3687836603272276,6.5763437989010685
2520,2520,6000000,1,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Osapa London,,"Lekki, Lagos",0.9899422621458714,3.811528889589191,6.463467417995378
2521,2521,5500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,,"Lekki, Lagos",0.761047045904518,3.811528889589191,6.463467417995378
2522,2522,2600000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Agungi,,"Lekki, Lagos",-0.566545208295332,3.811528889589191,6.463467417995378
2523,2523,3000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Agungi,,"Lekki, Lagos",-0.38342903530224925,3.811528889589191,6.463467417995378
2524,2524,3800000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,,"Lekki, Lagos",-0.017196689316083733,3.811528889589191,6.463467417995378
2525,2525,6000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Victoria Island,Oniru Victoria,,"Victoria Island, Lagos",0.9899422621458714,3.44001490107383,6.428345382914202
2526,2526,4000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Ikate,,"Lekki, Lagos",0.07436139718045764,3.811528889589191,6.463467417995378
2527,2527,4000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,,"Lekki, Lagos",0.07436139718045764,3.811528889589191,6.463467417995378
2528,2528,600000,0,0,0,3,0,0,0,0,1,0,0,1,Lagos,Ojodu,Ajuwon Yakoyo Alagbole,,"Ojodu, Lagos",-1.4821260732607457,3.3632243589774644,6.6409227554929595
2529,2529,6000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Ikoyi,Dolphin Estate,,"Ikoyi, Lagos",0.9899422621458714,3.4223636811624742,6.4547194487926385
2530,2530,1200000,1,0,1,4,5,5,1,0,1,0,0,1,Lagos,Ipaja,Arigbanla Estates Behind Nysc. Iyana Ipaja,,"Ipaja, Lagos",-1.2074518137711217,3.2642215647201738,6.611282332780553
2531,2531,1000000,0,0,0,3,0,0,0,0,1,0,0,1,Lagos,Ajah,... Abraham Adesanya Estate,,"Ajah, Lagos",-1.299009900267663,3.5659176270003927,6.4616185490531635
2532,2532,900000,0,1,1,2,2,3,0,0,1,0,0,1,Lagos,Gbagada,Sholuyi Gbagada Soluyi,,"Gbagada, Lagos",-1.3447889435159337,3.384354402026543,6.559514044678202
2533,2533,900000,0,0,0,3,0,0,1,0,1,0,0,1,Lagos,Ajah,Lakowe Sangotedo,,"Ajah, Lagos",-1.3447889435159337,3.5659176270003927,6.4616185490531635
2534,2534,2000000,0,0,0,3,3,3,1,0,1,0,0,1,Lagos,Ajah,Peninsula Gardens Estate Sangotedo,,"Ajah, Lagos",-0.8412194677849562,3.5659176270003927,6.4616185490531635
2535,2535,3500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Alternative Drive Chevron,,"Lekki, Lagos",-0.1545338190608958,3.811528889589191,6.463467417995378
2536,2536,250000,0,0,0,4,1,2,0,0,1,0,0,1,Lagos,Ikorodu,"2, Oladogba Street, Opposite Fha Estate Akasoleri Bus Stop. Old Ijebu Ode Road. Ikorodu",,"Ikorodu, Lagos",-1.6423527246296932,3.563489599204767,6.618127027317888
2537,2537,170000,0,0,0,2,1,1,0,0,1,0,0,1,Lagos,Ikorodu,"2, Oladogba Street, Off Old Ijebu Ode Road, Opposite Fha Estate. Akasoleri Bus Stop. Ikorodu",,"Ikorodu, Lagos",-1.6789759592283098,3.563489599204767,6.618127027317888
2538,2538,180000,0,1,0,2,1,2,0,0,1,0,0,1,Lagos,Ikorodu,"2, Oladogba Street, Off Old Ijebu Ode Road By Akasoleri Bus Stop. Opposite Fha Estate Ikorodu",,"Ikorodu, Lagos",-1.6743980549034827,3.563489599204767,6.618127027317888
2539,2539,1300000,1,0,0,3,3,4,1,0,1,0,0,1,Lagos,Ajah, Sangotedo,,"Ajah, Lagos",-1.161672770522851,3.5659176270003927,6.4616185490531635
2540,2540,4000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Southern View Estate By Second Toll Gate Chevron Lekki Lagos Chevron,,"Lekki, Lagos",0.07436139718045764,3.811528889589191,6.463467417995378
2541,2541,10000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Ikoyi,Banana Island Banana Island,,"Ikoyi, Lagos",2.821103992076699,3.4223636811624742,6.4547194487926385
2542,2542,3500000,0,0,0,3,3,4,1,0,1,0,0,1,Lagos,Ikeja,Airport Road(ikeja),,"Ikeja, Lagos",-0.1545338190608958,3.3478371646130074,6.58927091785122
2543,2543,10000000,1,0,1,4,4,5,1,0,1,0,0,1,Lagos,Ikeja,Adeniyi Jones Adeniyi Jones,,"Ikeja, Lagos",2.821103992076699,3.3478371646130074,6.58927091785122
2544,2544,2000000,0,0,0,4,4,4,1,0,1,0,0,1,Lagos,Ajah,Awoyaya,,"Ajah, Lagos",-0.8412194677849562,3.5659176270003927,6.4616185490531635
2545,2545,350000,0,1,0,1,1,1,0,0,1,0,0,1,Lagos,Ajah,Sangotedo,,"Ajah, Lagos",-1.5965736813814224,3.5659176270003927,6.4616185490531635
2546,2546,5000000,1,1,0,3,3,4,1,0,1,0,0,1,Lagos,Lekki,"J J Oladimaji Close, Off Freedom Estate, Lekki Ikate",,"Lekki, Lagos",0.5321518296631645,3.811528889589191,6.463467417995378
2547,2547,4500000,1,1,0,4,4,4,1,0,1,0,0,1,Lagos,Lekki,Bunmi Olowude St Lekki Phase 1,,"Lekki, Lagos",0.3032566134218111,3.811528889589191,6.463467417995378
2548,2548,1700000,0,1,1,4,5,5,1,0,1,0,0,1,Lagos,Ajah,... Sangotedo,,"Ajah, Lagos",-0.9785565975297682,3.5659176270003927,6.4616185490531635
2549,2549,1600000,0,1,1,4,5,6,1,0,1,0,0,1,Lagos,Sangotedo,.. Monastery Road,,"Sangotedo, Lagos",-1.0243356407780388,3.6354186803350124,6.4614532496418535
2550,2550,1700000,0,1,1,4,5,5,1,0,1,0,0,1,Lagos,Ajah,.. Sangotedo,,"Ajah, Lagos",-0.9785565975297682,3.5659176270003927,6.4616185490531635
2551,2551,2500000,0,0,1,5,6,6,1,0,1,0,0,1,Lagos,Ojodu,Magodo Gra Phase 1,,"Ojodu, Lagos",-0.6123242515436027,3.3632243589774644,6.6409227554929595
2552,2552,1000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Ogba,Karaole Estate Ogba Off College Road Via Aguda Excellence Hotel. Aguda(ogba),,"Ogba, Lagos",-1.299009900267663,3.3404654369033966,6.618066697286817
2553,2553,2000000,0,0,0,3,3,3,1,0,1,0,0,1,Lagos,Maryland,Ajao Estate Anthony Village,,"Maryland, Lagos",-0.8412194677849562,3.3687836603272276,6.5763437989010685
2554,2554,200000,0,0,0,1,1,1,0,0,1,0,1,1,Lagos,Ojodu,Olowora Olowora,,"Ojodu, Lagos",-1.6652422462538286,3.3632243589774644,6.6409227554929595
2555,2555,1500000,0,1,0,3,3,4,1,0,1,0,0,1,Lagos,Ikosi,Isheri Magodo Road. Magodo Kosofe,,"Ikosi, Lagos",-1.0701146840263096,3.389720888936946,6.620907794451843
2556,2556,3500000,0,0,0,4,5,5,1,0,1,0,0,1,Lagos,Yaba,Lavender Court,,"Yaba, Lagos",-0.1545338190608958,3.3870802913397373,6.507822008056753
2557,2557,400000,0,1,0,4,3,2,0,0,1,0,0,1,Lagos,Lekki,48 Toyosi Street Lekki Phase 1,,"Lekki, Lagos",-1.5736841597572873,3.811528889589191,6.463467417995378
2558,2558,4000000,1,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,"Cheyview Estate Chevron Lekki, Lagos Chevron",,"Lekki, Lagos",0.07436139718045764,3.811528889589191,6.463467417995378
